timestamp,Main I,AC,Living Rm,Lights living / bath / baby,Bath plgs,Holiday,(unnamed II - A),Fridge,Kitchn / dining  Lts,Furnace,Microwave,Guest,test,Guest bath,Mini Fridge/Dshwshr,Other,use,mains,solar
2016-07-31 09:00:00-05:00,909.0663983903427,1452.2049571781806,70.7421162872007,90.94392898528874,0.0,0.0,1135.464788732395,101.45229011929979,60.54382003001279,0.0,6.161512651074098,0.0,943.1065517341011,0.0,46.88116170654834,0.0,2044.5311871227377,2044.5311871227377,0.0
2016-07-31 10:00:00-05:00,928.8341219037019,1153.4704828209256,121.27072778452796,89.0737503942523,0.0,5.154144566204433,1068.735596994156,133.70286312263846,106.01641723819709,149.11388552961893,37.95239758859803,125.52776920478611,943.1065517341011,26.302716606694517,28.151907110426578,0.0,1997.569718897858,1997.569718897858,0.0
2016-07-31 11:00:00-05:00,780.0286111111113,1090.394879482952,101.71681711196902,0.0,0.0,5.15509850866264,987.2027777777794,38.674078764203465,162.20162486606162,145.18735691719604,6.157196830676677,115.61256091361261,943.1065517341011,50.466294975794035,27.356843873659823,0.0,1767.2313888888907,1767.2313888888907,0.0
2016-07-31 12:00:00-05:00,577.2405555555558,655.7525870748021,89.09564759572346,15.071261777612909,0.0,5.163330429130133,742.4533333333344,57.76361183611905,161.78838361528193,87.99723527795751,38.93832290556693,130.16164494312488,943.1065517341011,26.339928264601397,31.385267947779813,0.0,1319.6938888888903,1319.6938888888903,0.0
2016-07-31 13:00:00-05:00,1180.745555555554,1626.1398901794719,84.77444256888472,0.0,0.0,0.0,1307.0058333333325,63.43951647819723,160.82469988928918,190.76362069725982,6.260918947723173,264.9542906368439,943.1065517341011,29.593454855448723,31.506551433801636,0.0,2487.751388888886,2487.751388888886,0.0
2016-07-31 14:00:00-05:00,1164.0236305048334,2138.968396769682,58.76684427722314,0.0,0.0,0.0,1607.340494092373,0.0,158.45275156121522,233.55326892430747,5.4548141439030156,16.658351231722577,943.1065517341011,78.6274185443156,50.07160893726039,0.0,2771.3641245972067,2771.3641245972067,0.0
2016-07-31 15:00:00-05:00,1268.298971037054,1635.8277532967804,53.928486547179595,76.82390691285431,0.0,5.129632249911692,1374.0202076036085,94.14332783675209,191.7227808991502,186.96763571469776,10.438513266420713,302.74755370560285,943.1065517341011,28.36738623074557,28.48192259491939,0.0,2642.3191786406624,2642.3191786406624,0.0
2016-07-31 16:00:00-05:00,1589.4920981131415,2145.3631076403985,43.8936715597168,21.423489376591522,11.353661029527306,0.0,1487.8677942502638,33.52847356765409,30.43549108359268,233.68546781638085,6.86813081953141,397.3850543689284,255.32805153824674,37.599614492306664,27.505442483823984,0.0,3077.3598923634054,3077.3598923634054,0.0
2016-07-31 17:00:00-05:00,1642.250902273607,2153.1751842541235,44.00956935075434,11.088694051538653,0.0,5.05596190067071,1521.1089912533514,60.399542275160876,28.72340991024455,234.04023493318581,7.01725020858652,458.3304850935674,12.869016943835465,41.563926311288625,27.37059661666374,79.71602167733818,3163.3598935269583,3163.3598935269583,0.0
2016-07-31 18:00:00-05:00,1511.7716163631,2133.69361041053,45.51492269130699,10.916869039593912,0.0,5.1222862068254855,1490.2753464025386,49.369138727369936,28.33103907048609,235.80935195133085,6.87368671298359,339.26781390946553,10.528314354423696,27.22040836634942,31.049816504543646,78.349704820429,3002.0469627656385,3002.0469627656385,0.0
2016-07-31 19:00:00-05:00,1990.1726104554266,2081.8573582916533,47.09636470195556,24.719051036872663,5.091153599514393,5.7330229324248485,1580.768510559365,133.4077221711119,33.60543482535883,238.92788532476962,7.614829796683006,826.2778787480188,51.11111263678976,46.54458592207002,31.70518516135416,37.2495358662145,3570.941121014792,3570.941121014792,0.0
2016-07-31 20:00:00-05:00,1547.8284736412393,2031.278131905537,47.422422062846316,24.762924075392185,0.0,5.679656001002863,1448.2643203905263,40.42528334215187,33.714345654825316,239.48607965142256,7.215371276992463,411.7855856287515,17.898415288674276,37.021806256990764,30.612201031903123,68.79057185527563,2996.0927940317656,2996.0927940317656,0.0
2016-07-31 21:00:00-05:00,1216.033445940619,1978.3331896779005,48.09600312498126,11.130698244252537,0.0,5.668116620281701,1420.737829185549,55.91296994171881,29.8980021276349,240.23022483870287,6.517365983890812,124.50907785209701,0.0,27.40917582071285,29.297164895890827,79.7692859981039,2636.771275126168,2636.771275126168,0.0
2016-07-31 22:00:00-05:00,1216.033445940619,1978.3331896779005,48.09600312498126,11.130698244252537,0.0,5.668116620281701,1420.737829185549,55.91296994171881,29.8980021276349,240.23022483870287,6.517365983890812,124.50907785209701,0.0,27.40917582071285,29.297164895890827,79.7692859981039,2636.771275126168,2636.771275126168,0.0
2016-07-31 23:00:00-05:00,708.1561028755887,1020.2388119510942,47.53825016638395,10.557151162211875,0.0,5.750450851967315,833.688309133422,62.192817973603894,29.184948316434564,144.5122152632501,6.60061559082768,110.02106708338897,0.0,28.564237749617238,26.12424245424322,50.559603445987705,1541.8444120090107,1541.8444120090107,0.0
2016-08-01 00:00:00-05:00,634.8114207602482,1051.7988717538417,47.79770215971704,10.653790835580425,0.0,5.985132832663861,830.1105571527074,35.44384894285102,28.33754111358196,152.0546324951816,6.6039506923246565,21.75074075896069,0.0,27.74195982712798,26.93088509271378,49.82292140841105,1464.9219779129558,1464.9219779129558,0.0
